id,estimate_OT
291,3501.1626
292,3500.9153
293,3525.2683
294,3544.9854
295,3522.6804
296,3459.2285
297,3420.1035
298,3399.2117
299,3409.6787
300,3402.9143
301,3360.3425
302,3405.6418
303,3389.2273
304,3359.3203
305,3335.1006
306,3334.9968
307,3348.6394
308,3360.8584
309,3354.2588
310,3345.873
311,3346.9045
312,3325.6804
313,3347.334
314,3359.8176
315,3358.596
316,3357.6875
317,3337.524
318,3331.0117
319,3335.5613
320,3335.7224
321,3328.1055
322,3307.3547
323,3288.8965
324,3313.3962
325,3286.3457
326,3274.7517
327,3257.6956
328,3251.853
329,3241.346
330,3201.8936
331,3196.3857
332,3191.6934
333,3181.597
334,3169.7668
335,3172.0742
336,3192.6682
337,3195.761
338,3215.784
339,3319.4219
340,3383.984
341,3496.1023
342,3650.08
343,3901.638
344,4177.85
345,4048.3848
346,4067.9758
347,3967.7964
348,3992.2292
349,3895.4543
350,3769.49
351,3725.648
352,3773.9666
353,3763.0464
354,3803.172
355,3873.424
356,3840.2935
357,3863.248
358,3912.6406
359,3889.1025
360,3919.1985
361,3867.3816
362,3894.2886
363,3928.0999
364,4028.3489
365,4018.2983
366,4137.847
367,4096.275
368,4110.7783
369,4105.9375
370,4110.3174
371,4075.6677
372,3982.2502
373,3932.2388
374,3945.4443
375,3961.0413
376,3959.7268
377,3839.529
378,3786.874
379,3760.1492
380,3859.6448
381,3865.68
382,3910.989
383,3928.231
384,3944.7913
385,3940.431
386,3936.0942
387,3976.7063
388,3998.0154
389,4003.955
390,4008.723
391,4028.0845
392,3971.9485
393,3919.9595
394,3931.858
395,3934.1099
396,3943.575
