id,estimate_OT
265,3572.9353
266,3550.6099
267,3540.512
268,3526.096
269,3525.8438
270,3519.2407
271,3534.9668
272,3526.8306
273,3503.2705
274,3489.8965
275,3463.662
276,3449.0972
277,3458.4414
278,3457.258
279,3459.2212
280,3464.0635
281,3470.3394
282,3462.2795
283,3445.1675
284,3439.3667
285,3398.9487
286,3432.3354
287,3427.527
288,3462.0037
289,3462.0847
290,3468.4495
291,3491.1467
292,3505.342
293,3523.0232
294,3537.6619
295,3525.793
296,3448.0283
297,3434.9211
298,3411.145
299,3407.6626
300,3388.4722
301,3363.9326
302,3450.095
303,3423.6724
304,3380.826
305,3337.7446
306,3311.2568
307,3323.0938
308,3325.1992
309,3319.3987
310,3299.6863
311,3329.2913
312,3304.093
313,3334.934
314,3332.7473
315,3353.8115
316,3342.0996
317,3323.5894
318,3319.3079
319,3315.7012
320,3325.4814
321,3308.516
322,3292.2207
323,3270.6392
324,3335.1099
325,3257.671
326,3255.8855
327,3245.521
328,3253.7522
329,3240.7922
330,3200.8684
331,3180.1797
332,3164.7947
333,3169.0405
334,3150.5479
335,3147.4534
336,3188.403
337,3211.573
338,3211.8274
339,3324.0376
340,3380.357
341,3465.2378
342,3624.5283
343,3891.8745
344,4142.613
345,4127.0923
346,4107.098
347,4003.4565
348,4000.8662
349,3879.8953
350,3823.9893
351,3821.9653
352,3945.2942
353,4025.0056
354,4077.9155
355,4060.643
356,4019.0332
357,4084.3682
358,4038.1367
359,4032.1965
360,3950.6257
361,3919.6538
362,3881.8801
363,3889.231
364,4071.4846
365,4075.9333
366,4128.138
367,4136.6895
368,4148.868
369,4140.759
370,4126.5034
371,4045.3962
372,3981.7498
373,3960.5332
374,3968.1467
375,3995.4846
376,4000.7317
377,3907.6555
378,3793.9568
379,3782.6538
380,3895.4397
381,3871.9673
382,3901.9126
383,3901.9917
384,3931.944
385,3894.5188
386,3908.9807
387,3963.7083
388,3983.3162
389,4017.006
390,3991.6372
391,4026.3167
392,3977.8606
393,3917.1318
394,3917.069
395,3927.2625
396,3961.1304
